event_id,event_date,tw_event_trade_date,decision_type,rate_change_bp,policy_tone,index_name,window,return_rate,benchmark_return,excess_return,event_source,price_source,benchmark_source
E20220615,2022-06-15,2022-06-16,hike,75,tightening,Shipping,10,-0.2019134139968647,-0.047447224088629225,-0.15446618990823546,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220615a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220616&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220601
E20220615,2022-06-15,2022-06-16,hike,75,tightening,TAIEX,1,-0.010040470647061595,-0.010040470647061595,0,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220615a.htm,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220601,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220601
E20220615,2022-06-15,2022-06-16,hike,75,tightening,TAIEX,3,-0.039481225682453824,-0.039481225682453824,0,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220615a.htm,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220601,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220601
E20220615,2022-06-15,2022-06-16,hike,75,tightening,TAIEX,5,-0.04072065878088038,-0.04072065878088038,0,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220615a.htm,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220601,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220601
E20220615,2022-06-15,2022-06-16,hike,75,tightening,TAIEX,10,-0.047447224088629225,-0.047447224088629225,0,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220615a.htm,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220601,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220601
E20220727,2022-07-27,2022-07-28,hike,75,tightening,Construction,1,0.0007521624670929761,-0.0019897343379626786,0.0027418968050556547,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220727a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220728&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220701
E20220727,2022-07-27,2022-07-28,hike,75,tightening,Construction,3,0.006451239621604321,0.00402772090641812,0.0024235187151862014,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220727a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220728&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220701
E20220727,2022-07-27,2022-07-28,hike,75,tightening,Construction,5,-0.004860126710446444,-0.009688645781046112,0.004828519070599668,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220727a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220728&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220701
E20220727,2022-07-27,2022-07-28,hike,75,tightening,Construction,10,0.011889952845199003,0.0011681060798480747,0.010721846765350929,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220727a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220728&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220701
E20220727,2022-07-27,2022-07-28,hike,75,tightening,Electronics,1,-0.0027943019286443826,-0.0019897343379626786,-0.000804567590681704,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220727a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220728&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220701
E20220727,2022-07-27,2022-07-28,hike,75,tightening,Electronics,3,0.0011810966914889143,0.00402772090641812,-0.0028466242149292054,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220727a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220728&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220701
E20220727,2022-07-27,2022-07-28,hike,75,tightening,Electronics,5,-0.009506388004666855,-0.009688645781046112,0.00018225777637925766,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220727a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220728&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220701
E20220727,2022-07-27,2022-07-28,hike,75,tightening,Electronics,10,-0.0033128321834444696,0.0011681060798480747,-0.004480938263292544,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220727a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220728&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220701
E20220727,2022-07-27,2022-07-28,hike,75,tightening,Financials,1,0.010735038245625717,-0.0019897343379626786,0.012724772583588395,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220727a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220728&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220701
E20220727,2022-07-27,2022-07-28,hike,75,tightening,Financials,3,0.012573454581267907,0.00402772090641812,0.008545733674849787,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220727a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220728&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220701
E20220727,2022-07-27,2022-07-28,hike,75,tightening,Financials,5,0.0041561340730771335,-0.009688645781046112,0.013844779854123246,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220727a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220728&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220701
E20220727,2022-07-27,2022-07-28,hike,75,tightening,Financials,10,0.039854239847674,0.0011681060798480747,0.038686133767825925,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220727a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220728&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220701
E20220727,2022-07-27,2022-07-28,hike,75,tightening,Shipping,1,-0.018288508557457228,-0.0019897343379626786,-0.01629877421949455,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220727a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220728&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220701
E20220727,2022-07-27,2022-07-28,hike,75,tightening,Shipping,3,0.011931540342298375,0.00402772090641812,0.007903819435880255,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220727a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220728&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220701
E20220727,2022-07-27,2022-07-28,hike,75,tightening,Shipping,5,-0.02420537897310504,-0.009688645781046112,-0.014516733192058928,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220727a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220728&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220701
E20220727,2022-07-27,2022-07-28,hike,75,tightening,Shipping,10,0.01716381418092916,0.0011681060798480747,0.015995708101081085,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220727a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220728&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220701
E20220727,2022-07-27,2022-07-28,hike,75,tightening,TAIEX,1,-0.0019897343379626786,-0.0019897343379626786,0,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220727a.htm,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220701,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220701
E20220727,2022-07-27,2022-07-28,hike,75,tightening,TAIEX,3,0.00402772090641812,0.00402772090641812,0,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220727a.htm,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220701,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220701
E20220727,2022-07-27,2022-07-28,hike,75,tightening,TAIEX,5,-0.009688645781046112,-0.009688645781046112,0,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220727a.htm,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220701,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220701
E20220727,2022-07-27,2022-07-28,hike,75,tightening,TAIEX,10,0.0011681060798480747,0.0011681060798480747,0,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220727a.htm,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220701,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220701
E20220921,2022-09-21,2022-09-22,hike,75,tightening,Construction,1,-0.007569529101579153,-0.009698069675802112,0.002128540574222959,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220921a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220922&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220901
E20220921,2022-09-21,2022-09-22,hike,75,tightening,Construction,3,-0.03750744195276845,-0.044807730170570714,0.007300288217802264,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220921a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220922&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220901
E20220921,2022-09-21,2022-09-22,hike,75,tightening,Construction,5,-0.058373260000567084,-0.06644588520103278,0.0080726252004657,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220921a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220922&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220901
E20220921,2022-09-21,2022-09-22,hike,75,tightening,Construction,10,-0.03608992713973869,-0.04319658470437837,0.0071066575646396846,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220921a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220922&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220901
E20220921,2022-09-21,2022-09-22,hike,75,tightening,Electronics,1,-0.009475955517329826,-0.009698069675802112,0.00022211415847228633,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220921a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220922&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220901
E20220921,2022-09-21,2022-09-22,hike,75,tightening,Electronics,3,-0.049794033769408386,-0.044807730170570714,-0.004986303598837671,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220921a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220922&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220901
E20220921,2022-09-21,2022-09-22,hike,75,tightening,Electronics,5,-0.07094895357083575,-0.06644588520103278,-0.004503068369802965,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220921a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220922&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220901
E20220921,2022-09-21,2022-09-22,hike,75,tightening,Electronics,10,-0.043079383761109424,-0.04319658470437837,0.00011720094326894692,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220921a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220922&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220901
E20220921,2022-09-21,2022-09-22,hike,75,tightening,Financials,1,-0.01076173518304735,-0.009698069675802112,-0.0010636655072452372,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220921a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220922&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220901
E20220921,2022-09-21,2022-09-22,hike,75,tightening,Financials,3,-0.024562845272337208,-0.044807730170570714,0.020244884898233506,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220921a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220922&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220901
E20220921,2022-09-21,2022-09-22,hike,75,tightening,Financials,5,-0.049530070897007006,-0.06644588520103278,0.016915814304025778,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220921a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220922&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220901
E20220921,2022-09-21,2022-09-22,hike,75,tightening,Financials,10,-0.05281076956189956,-0.04319658470437837,-0.00961418485752119,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220921a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220922&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220901
E20220921,2022-09-21,2022-09-22,hike,75,tightening,Shipping,1,-0.036367808179888717,-0.009698069675802112,-0.026669738504086604,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220921a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220922&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220901
E20220921,2022-09-21,2022-09-22,hike,75,tightening,Shipping,3,-0.09740147995181558,-0.044807730170570714,-0.05259374978124487,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220921a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220922&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220901
E20220921,2022-09-21,2022-09-22,hike,75,tightening,Shipping,5,-0.13990707279297887,-0.06644588520103278,-0.07346118759194609,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220921a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220922&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220901
E20220921,2022-09-21,2022-09-22,hike,75,tightening,Shipping,10,-0.0831755865312912,-0.04319658470437837,-0.03997900182691283,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220921a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20220922&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220901
E20220921,2022-09-21,2022-09-22,hike,75,tightening,TAIEX,1,-0.009698069675802112,-0.009698069675802112,0,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220921a.htm,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220901,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220901
E20220921,2022-09-21,2022-09-22,hike,75,tightening,TAIEX,3,-0.044807730170570714,-0.044807730170570714,0,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220921a.htm,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220901,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220901
E20220921,2022-09-21,2022-09-22,hike,75,tightening,TAIEX,5,-0.06644588520103278,-0.06644588520103278,0,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220921a.htm,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220901,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220901
E20220921,2022-09-21,2022-09-22,hike,75,tightening,TAIEX,10,-0.04319658470437837,-0.04319658470437837,0,https://www.federalreserve.gov/newsevents/pressreleases/monetary20220921a.htm,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220901,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20220901
E20221102,2022-11-02,2022-11-03,hike,75,tightening,Construction,1,-0.0030010203469179597,-0.008669353145798864,0.005668332798880904,https://www.federalreserve.gov/newsevents/pressreleases/monetary20221102a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221103&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101
E20221102,2022-11-02,2022-11-03,hike,75,tightening,Construction,3,0.002550867294880188,0.009431938669498097,-0.006881071374617909,https://www.federalreserve.gov/newsevents/pressreleases/monetary20221102a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221103&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101
E20221102,2022-11-02,2022-11-03,hike,75,tightening,Construction,5,0.012214152811956147,0.04111702367221182,-0.02890287086025567,https://www.federalreserve.gov/newsevents/pressreleases/monetary20221102a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221103&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101
E20221102,2022-11-02,2022-11-03,hike,75,tightening,Construction,10,0.01869635676129877,0.10970697326828582,-0.09101061650698705,https://www.federalreserve.gov/newsevents/pressreleases/monetary20221102a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221103&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101
E20221102,2022-11-02,2022-11-03,hike,75,tightening,Electronics,1,-0.011540467338458482,-0.008669353145798864,-0.0028711141926596184,https://www.federalreserve.gov/newsevents/pressreleases/monetary20221102a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221103&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101
E20221102,2022-11-02,2022-11-03,hike,75,tightening,Electronics,3,0.004155241155392675,0.009431938669498097,-0.005276697514105422,https://www.federalreserve.gov/newsevents/pressreleases/monetary20221102a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221103&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101
E20221102,2022-11-02,2022-11-03,hike,75,tightening,Electronics,5,0.04893763773699189,0.04111702367221182,0.007820614064780074,https://www.federalreserve.gov/newsevents/pressreleases/monetary20221102a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221103&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101
E20221102,2022-11-02,2022-11-03,hike,75,tightening,Electronics,10,0.14842790572481213,0.10970697326828582,0.0387209324565263,https://www.federalreserve.gov/newsevents/pressreleases/monetary20221102a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221103&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101
E20221102,2022-11-02,2022-11-03,hike,75,tightening,Financials,1,-0.005347064765174103,-0.008669353145798864,0.0033222883806247605,https://www.federalreserve.gov/newsevents/pressreleases/monetary20221102a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221103&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101
E20221102,2022-11-02,2022-11-03,hike,75,tightening,Financials,3,0.017750559781879227,0.009431938669498097,0.00831862111238113,https://www.federalreserve.gov/newsevents/pressreleases/monetary20221102a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221103&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101
E20221102,2022-11-02,2022-11-03,hike,75,tightening,Financials,5,0.02920048314297219,0.04111702367221182,-0.011916540529239628,https://www.federalreserve.gov/newsevents/pressreleases/monetary20221102a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221103&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101
E20221102,2022-11-02,2022-11-03,hike,75,tightening,Financials,10,0.052474695033657426,0.10970697326828582,-0.0572322782346284,https://www.federalreserve.gov/newsevents/pressreleases/monetary20221102a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221103&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101
E20221102,2022-11-02,2022-11-03,hike,75,tightening,Shipping,1,-0.006635004888951079,-0.008669353145798864,0.0020343482568477844,https://www.federalreserve.gov/newsevents/pressreleases/monetary20221102a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221103&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101
E20221102,2022-11-02,2022-11-03,hike,75,tightening,Shipping,3,0.04288308422964082,0.009431938669498097,0.033451145560142725,https://www.federalreserve.gov/newsevents/pressreleases/monetary20221102a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221103&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101
E20221102,2022-11-02,2022-11-03,hike,75,tightening,Shipping,5,0.07095963123341242,0.04111702367221182,0.029842607561200607,https://www.federalreserve.gov/newsevents/pressreleases/monetary20221102a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221103&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101
E20221102,2022-11-02,2022-11-03,hike,75,tightening,Shipping,10,0.09379801648274899,0.10970697326828582,-0.015908956785536832,https://www.federalreserve.gov/newsevents/pressreleases/monetary20221102a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221103&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101
E20221102,2022-11-02,2022-11-03,hike,75,tightening,TAIEX,1,-0.008669353145798864,-0.008669353145798864,0,https://www.federalreserve.gov/newsevents/pressreleases/monetary20221102a.htm,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101
E20221102,2022-11-02,2022-11-03,hike,75,tightening,TAIEX,3,0.009431938669498097,0.009431938669498097,0,https://www.federalreserve.gov/newsevents/pressreleases/monetary20221102a.htm,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101
E20221102,2022-11-02,2022-11-03,hike,75,tightening,TAIEX,5,0.04111702367221182,0.04111702367221182,0,https://www.federalreserve.gov/newsevents/pressreleases/monetary20221102a.htm,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101
E20221102,2022-11-02,2022-11-03,hike,75,tightening,TAIEX,10,0.10970697326828582,0.10970697326828582,0,https://www.federalreserve.gov/newsevents/pressreleases/monetary20221102a.htm,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221101
E20221214,2022-12-14,2022-12-15,hike,50,tightening,Construction,1,-0.005137279525087135,-0.0003548322315216623,-0.004782447293565473,https://www.federalreserve.gov/newsevents/pressreleases/monetary20221214a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221215&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221201
E20221214,2022-12-14,2022-12-15,hike,50,tightening,Construction,3,-0.012386551743820973,-0.02076345241584443,0.008376900672023457,https://www.federalreserve.gov/newsevents/pressreleases/monetary20221214a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221215&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221201
E20221214,2022-12-14,2022-12-15,hike,50,tightening,Construction,5,-0.017495290827101995,-0.03425928941283751,0.016763998585735518,https://www.federalreserve.gov/newsevents/pressreleases/monetary20221214a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221215&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221201
E20221214,2022-12-14,2022-12-15,hike,50,tightening,Construction,10,-0.010702665677264633,-0.03841822168669473,0.027715556009430098,https://www.federalreserve.gov/newsevents/pressreleases/monetary20221214a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221215&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221201
E20221214,2022-12-14,2022-12-15,hike,50,tightening,Electronics,1,-0.0023522536343049127,-0.0003548322315216623,-0.0019974214027832504,https://www.federalreserve.gov/newsevents/pressreleases/monetary20221214a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221215&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221201
E20221214,2022-12-14,2022-12-15,hike,50,tightening,Electronics,3,-0.026210826210826266,-0.02076345241584443,-0.005447373794981836,https://www.federalreserve.gov/newsevents/pressreleases/monetary20221214a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221215&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221201
E20221214,2022-12-14,2022-12-15,hike,50,tightening,Electronics,5,-0.04491197311710138,-0.03425928941283751,-0.010652683704263866,https://www.federalreserve.gov/newsevents/pressreleases/monetary20221214a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221215&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221201
E20221214,2022-12-14,2022-12-15,hike,50,tightening,Electronics,10,-0.05665863101760549,-0.03841822168669473,-0.018240409330910756,https://www.federalreserve.gov/newsevents/pressreleases/monetary20221214a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221215&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221201
E20221214,2022-12-14,2022-12-15,hike,50,tightening,Financials,1,-0.0025395661792618762,-0.0003548322315216623,-0.002184733947740214,https://www.federalreserve.gov/newsevents/pressreleases/monetary20221214a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221215&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221201
E20221214,2022-12-14,2022-12-15,hike,50,tightening,Financials,3,-0.014550143341493071,-0.02076345241584443,0.006213309074351359,https://www.federalreserve.gov/newsevents/pressreleases/monetary20221214a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221215&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221201
E20221214,2022-12-14,2022-12-15,hike,50,tightening,Financials,5,-0.02463641004830408,-0.03425928941283751,0.009622879364533432,https://www.federalreserve.gov/newsevents/pressreleases/monetary20221214a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221215&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221201
E20221214,2022-12-14,2022-12-15,hike,50,tightening,Financials,10,-0.019864905551701062,-0.03841822168669473,0.01855331613499367,https://www.federalreserve.gov/newsevents/pressreleases/monetary20221214a.htm,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20221215&type=IND,https://www.twse.com.tw/indicesReport/MI_5MINS_HIST?response=json&date=20221201
